CÓDIGOS,DEPARTAMENTO Y MUNICIPIO DEL HECHO DANE ,Menores de Edad (<18 años)/Hombre/VIOLENCIA INTERPERSONAL (CASOS),Mayores de Edad (>18 años)/Hombre/VIOLENCIA INTERPERSONAL (CASOS),TOTAL/HOMBRE/VIOLENCIA INTERPERSONAL (CASOS),Menores de Edad (<18 años)/Mujer/VIOLENCIA INTERPERSONAL (CASOS),Mayores de Edad (>18 años)/Mujer/VIOLENCIA INTERPERSONAL (CASOS),TOTAL/MUJER/VIOLENCIA INTERPERSONAL (CASOS),/TOTAL/VIOLENCIA INTERPERSONAL (CASOS),Menores de Edad (<18 años)/Hombre (Tasa x 100.000 Hab.)/VIOLENCIA INTERPERSONAL (TASAS),Mayores de Edad (>18 años)/Hombre (Tasa x 100.000 Hab.)/VIOLENCIA INTERPERSONAL (TASAS),TOTAL/HOMBRE (TASA X 100.000 HAB.)/VIOLENCIA INTERPERSONAL (TASAS),Menores de Edad (<18 años)/Mujer (Tasa x 100.000 Hab.)/VIOLENCIA INTERPERSONAL (TASAS),Mayores de Edad (>18 años)/Mujer (Tasa x 100.000 Hab.)/VIOLENCIA INTERPERSONAL (TASAS),TOTAL/MUJER (TASA X 100.000 HAB.)/VIOLENCIA INTERPERSONAL (TASAS),(TASA X 100.000 HAB.)/TOTAL/VIOLENCIA INTERPERSONAL (TASAS)
70221,Coveñas,-,6,6,-,2,2,8.0,0.0,74.08322015063588,54.50581395348837,0.0,34.26417680315231,23.507287259050305,40.99200655872105
70233,El Roble,-,1,1,-,1,1,2.0,0.0,26.954177897574127,18.618506795754982,0.0,29.967036260113876,19.73164956590371,19.15892326851231
70235,Galeras,-,2,2,-,1,1,3.0,0.0,25.690430314707772,16.846361185983827,0.0,13.37613697164259,8.798169980644026,12.909888974954814
70418,Los Palmitos,-,4,4,-,6,6,10.0,0.0,48.39099927413501,32.97609233305853,0.0,73.52040191153046,51.04645227156713,41.86903366270307
70473,Morroa,-,-,-,-,1,1,1.0,0.0,0.0,0.0,0.0,18.19505094614265,12.619888944977284,6.30596544330937
70508,Ovejas,-,8,8,-,1,1,9.0,0.0,95.63658099222953,66.39555149804963,0.0,12.572290671360323,8.781944322472995,38.40245775729647
70523,Palmito,-,1,1,-,-,-,1.0,0.0,20.004000800160032,12.873326467559217,0.0,0.0,0.0,6.641870350690754
70670,Sampués,1,7,8,1,3,4,12.0,12.094823415578132,42.61277165641931,32.39522170479854,12.316787781746521,18.744142455482663,16.5809981760902,24.580593621335954
70678,San Benito Abad,-,1,1,-,1,1,2.0,0.0,9.588647041902387,6.420133538777606,0.0,10.804970286331713,7.04324552753909,6.7172701014307785
70702,San Juan de Betulia,-,10,10,-,1,1,11.0,0.0,194.9317738791423,137.77900248002206,0.0,20.14098690835851,14.423770373575653,77.51391727151011
70742,San Luis de Sincé,2,6,8,1,2,3,11.0,40.675208460443365,53.71050040282876,49.72650422675286,21.177467174925876,18.029387902280718,18.969332911792602,34.479516032974956
70708,San Marcos,1,-,1,-,-,-,1.0,9.349289454001495,0.0,3.3143311679703036,0.0,0.0,0.0,1.6510913713964932
70713,San Onofre,-,3,3,-,-,-,3.0,0.0,18.75586120662707,11.554015020219527,0.0,0.0,0.0,5.869807665968811
70717,San Pedro,-,2,2,-,-,-,2.0,0.0,30.211480362537763,20.680384655154587,0.0,0.0,0.0,10.41124414367517
70820,Santiago de Tolú,-,16,16,1,4,5,21.0,0.0,148.71270564178826,95.41415707555609,16.883336147222693,35.010940919037196,28.821766197832602,61.552891520356425
70001,Sincelejo,9,101,110,8,39,47,157.0,19.76024239230668,104.579765368566,77.39774702194578,18.3129220556255,36.06336055038236,30.956081882129777,53.410262254593455
70771,Sucre,-,4,4,-,-,-,4.0,0.0,35.816618911174785,24.167724004591868,0.0,0.0,0.0,12.98111248133965
70823,Tolú Viejo,1,7,8,-,3,3,11.0,27.277686852154936,91.64702801780571,70.77140835102618,0.0,39.682539682539684,27.309968138370504,49.35169814706806
73,Tolima,112,1437,1549,102,740,842,2391.0,60.41839740200891,300.75093553004996,233.57228376092093,58.03896576839038,147.68218793157126,124.40530717177388,178.43310213895842
73024,Alpujarra,-,3,3,-,2,2,5.0,0.0,178.25311942959001,130.43478260869566,0.0,124.92192379762648,92.67840593141798,112.15791834903544
73026,Alvarado,-,7,7,1,-,1,8.0,0.0,217.25636250775915,157.40948954351248,85.25149190110827,0.0,23.430178069353328,91.79575444635685
73030,Ambalema,-,7,7,1,4,5,12.0,0.0,286.06456885982834,209.58083832335328,117.23329425556857,168.91891891891893,155.2312946289972,182.89894833104708
73043,Anzoátegui,1,9,10,1,3,4,14.0,59.77286312014345,252.52525252525254,190.94901661256446,60.938452163315056,95.90792838874681,83.87502621094569,139.91605036977813
73055,Armero Guayabal,1,7,8,-,3,3,11.0,60.06006006006006,156.91548980049316,130.5909239307868,0.0,66.69630947087595,50.74424898511502,91.37730520019936
73067,Ataco,-,11,11,-,4,4,15.0,0.0,169.8841698841699,109.78043912175649,0.0,70.9849157054126,43.97053973837529,78.46419417272584
73124,Cajamarca,-,12,12,-,3,3,15.0,0.0,180.23430459597475,126.10340479192938,0.0,47.30368968779565,33.60967958772126,81.33608068539205
73148,Carmen de Apicalá,2,12,14,2,17,19,33.0,144.7178002894356,312.41864097891175,268.0451847597166,154.320987654321,432.6800712649529,363.6363636363636,315.8499234303216
73168,Chaparral,12,75,87,6,56,62,149.0,140.21967749474175,432.75056257573135,336.05005987098764,75.46220601182242,331.3413407490681,249.4769032673427,293.6481346445675
73200,Coello,-,7,7,1,-,1,8.0,0.0,229.73416475221532,166.23129897886488,89.28571428571428,0.0,24.33682161109759,96.15384615384616
73217,Coyaima,3,26,29,2,19,21,50.0,80.81896551724138,335.05154639175254,252.78940027894004,55.78800557880056,255.61684380465493,190.59720457433292,222.32103156958647
73226,Cunday,-,11,11,-,1,1,12.0,0.0,347.44156664560956,251.77386129549097,0.0,35.46099290780142,24.98126405196103,143.3349259436216
73236,Dolores,1,8,9,-,2,2,11.0,85.03401360544217,260.6712284131639,212.01413427561835,0.0,69.42034015966678,50.76142131979696,134.39218081857055
73268,Espinal,8,71,79,3,39,42,121.0,87.21247138340783,276.4582197648158,226.65327786544256,35.05901601028398,141.28899032713835,116.1504424778761,170.38653805534042
73270,Falan,-,7,7,1,3,4,11.0,0.0,248.31500532103584,182.5769431403234,95.51098376313276,119.76047904191617,112.61261261261261,148.93040888166803
73275,Flandes,1,21,22,-,20,20,42.0,25.53626149131767,206.59124446630594,156.23890348696827,0.0,182.84878405558604,137.6083665886886,146.77616634632184
73283,Fresno,1,15,16,1,14,15,31.0,21.987686895338612,130.90147482328302,99.95626913225463,23.798191337458352,127.48133309051174,98.78819810326661,99.38764387162965
73319,Guamo,-,29,29,6,23,29,58.0,0.0,244.5400118053799,178.6264243917462,144.3348568679336,185.78352180936994,175.36433452258572,176.98034907848162
73347,Herveo,-,6,6,-,1,1,7.0,0.0,228.83295194508008,162.03078584931137,0.0,39.308176100628934,28.49002849002849,97.04699847497574
73349,Honda,1,48,49,3,20,23,72.0,34.094783498124784,527.5304978569073,407.24734042553195,108.499095840868,205.2334530528476,183.85291766586732,293.37462309510227
73001,Ibagué,56,605,661,47,322,369,1030.0,84.26374552348852,315.404786854137,255.92875810666925,73.41570471266343,147.16165387761816,130.46891021334673,190.35263287260605
73352,Icononzo,-,9,9,-,7,7,16.0,0.0,202.11093644733887,145.63106796116506,0.0,167.74502755811167,122.52756870295818,134.53291852350122
73408,Lérida,-,17,17,2,11,13,30.0,0.0,256.7200241618846,186.28095551172476,86.13264427217915,153.43841539963734,136.97186808555472,161.14304130633292
73411,Líbano,2,55,57,1,15,16,73.0,41.04247896572953,423.07692307692304,318.91680187993063,21.82453077258839,108.88501742160278,87.15546355812181,201.48491623195605
73449,Melgar,5,72,77,-,36,36,113.0,95.87727708533077,520.7203297895422,404.36928894023737,0.0,261.9324796274738,193.13304721030042,299.87792580011677
73461,Murillo,-,4,4,1,2,3,7.0,0.0,258.732212160414,178.97091722595079,150.82956259426848,160.6425702811245,157.23270440251574,168.9596910451364
73483,Natagaima,2,22,24,4,15,19,43.0,105.59662090813093,405.30582166543843,327.77929527451516,215.633423180593,272.975432211101,258.5034013605442,293.0752453653217
73504,Ortega,1,31,32,3,7,10,42.0,17.316017316017316,258.1612258494337,179.94714052747005,55.793193230425885,62.72401433691756,60.470460180201975,122.37762237762239
73520,Palocabildo,-,9,9,-,-,-,9.0,0.0,254.16548997458347,177.40981667652278,0.0,0.0,0.0,91.70572651314448
73547,Piedras,-,7,7,-,2,2,9.0,0.0,266.8699961875715,197.74011299435028,0.0,84.06893652795293,62.09251785159888,133.11640289897943
73555,Planadas,3,22,25,4,11,15,40.0,57.57052389176742,268.9815380853405,186.70649738610905,84.01596303297626,143.8284518828452,120.88000644693369,155.04476917709988
73563,Prado,1,7,8,-,1,1,9.0,82.23684210526315,224.71910112359552,184.71484645578388,0.0,34.35245620061835,24.48579823702253,106.95187165775401
73585,Purificación,-,9,9,-,2,2,11.0,0.0,105.65860530640995,77.21345229924502,0.0,22.55554302469832,16.8321831341525,46.73294247599626
73616,Rioblanco,1,11,12,2,3,5,17.0,21.49151085321298,152.22806531967893,101.0186042596178,46.072333563695,46.89698296076286,46.56360588563979,75.16469912013088
73622,Roncesvalles,-,3,3,-,1,1,4.0,0.0,156.08740894901143,103.34137099552187,0.0,58.68544600938967,38.81987577639751,73.00602299689724
73624,Rovira,3,26,29,2,9,11,40.0,84.43568815085844,346.8979319546364,262.49094858797974,57.80346820809249,128.88443362451667,105.3337163650292,186.1244241775627
73671,Saldaña,-,16,16,1,8,9,25.0,0.0,314.1566856469664,225.0351617440225,52.71481286241434,146.35931211123307,122.23278554936846,172.73543840254266
73675,San Antonio,1,14,15,1,3,4,19.0,45.51661356395084,319.7076958209637,228.10218978102188,47.86979415988511,76.82458386683739,66.73340006673341,151.15354017501988
73678,San Luis,-,21,21,1,5,6,27.0,0.0,416.4187983343248,306.4798598949212,59.1016548463357,101.89525168127166,90.92286710107592,200.7285703665155
73443,San Sebastián de Mariquita,4,51,55,2,30,32,87.0,77.13073659853451,373.6537475272914,292.0095566764003,39.98400639744102,206.953642384106,164.11939686121653,226.9584952912634
73686,Santa Isabel,1,3,4,1,6,7,11.0,106.49627263045794,144.8575567358764,132.89036544850498,120.91898428053204,326.79738562091507,262.86143447239954,193.90093424995592
73770,Suárez,1,5,6,-,-,-,6.0,220.26431718061676,334.8961821835231,308.1664098613251,0.0,0.0,0.0,159.06680805938495
73854,Valle de San Juan,-,8,8,2,4,6,14.0,0.0,397.4167908594138,292.93299157817654,259.0673575129534,215.4011847065159,228.22365918600227,261.1940298507463
73861,Venadillo,-,7,7,-,1,1,8.0,0.0,150.34364261168386,107.26325467361323,0.0,21.93944712593243,16.13684040664838,62.87825198459483
73870,Villahermosa,-,7,7,-,5,5,12.0,0.0,209.58083832335328,145.83333333333334,0.0,165.18004625041294,113.99908800729594,130.63357282821687
73873,Villarrica,-,4,4,-,-,-,4.0,0.0,206.18556701030928,152.73004963726615,0.0,0.0,0.0,80.64516129032258
76,Valle del Cauca,191,2009,2200,101,1174,1275,3475.0,29.96346339986477,132.96050563377952,102.40092942807219,16.21583436087135,66.67098267576662,53.48751160993634,76.67439220926394
76020,Alcalá,-,7,7,-,1,1,8.0,0.0,139.38669852648346,97.33036707452725,0.0,19.766752322593398,14.078558355624384,55.963623644630985
76036,Andalucía,-,5,5,-,4,4,9.0,0.0,64.76683937823834,45.7331016189518,0.0,46.560353858689325,34.30237543949919,39.83358413738161
76041,Ansermanuevo,-,4,4,-,5,5,9.0,0.0,68.2360968952576,45.78230513906375,0.0,84.40243079000675,58.281851031588765,51.975051975051976
76100,Bolívar,1,4,5,-,4,4,9.0,40.12841091492777,74.17022065640646,63.41154090044388,0.0,75.74323044877863,51.092093498531106,57.2737686139748
76109,Buenaventura,5,87,92,2,35,37,129.0,7.845967957066863,103.09767022965895,62.11473672128713,3.199078665344381,34.58634728645401,22.600388482353374,41.369092477559676
76113,Bugalagrande,2,3,5,1,2,3,8.0,57.80346820809249,34.904013961605585,41.4765657403567,30.303030303030305,21.95389681668496,24.174053182917003,32.699775189045575
76122,Caicedonia,3,19,22,1,10,11,33.0,76.78525723061172,185.69194683346365,155.59799137138413,26.631158455392807,94.09993413004611,76.48449450702267,115.70421794467234
76001,Cali,100,1151,1251,61,688,749,2000.0,34.144492664055754,151.84776700668607,119.04433378470581,21.157121105442236,75.32066019434482,62.32593049951446,88.7856607606445
76126,Calima,-,8,8,-,2,2,10.0,0.0,123.36160370084811,87.94107947675057,0.0,30.289262456459184,21.81262951248773,54.74652359575167
76130,Candelaria,1,37,38,-,29,29,67.0,6.730380939561178,120.23917847393734,83.27854481700635,0.0,83.88048477135337,59.6941191000597,71.11696086444258
76147,Cartago,4,61,65,3,40,43,108.0,22.459292532285232,132.13187194038903,101.6006002250844,16.945323090826932,71.91399086692316,58.64222785914956,78.65872310672823
76233,Dagua,-,25,25,-,7,7,32.0,0.0,145.47570555717195,101.31712259371835,0.0,40.89740593596635,28.759244042728017,65.28613689686831
76243,El Águila,-,4,4,-,-,-,4.0,0.0,129.40795858945327,89.2458723784025,0.0,0.0,0.0,46.7180565288484
76248,El Cerrito,1,21,22,-,14,14,36.0,12.265423770391266,109.06824555936429,80.27146349472763,0.0,64.69799898331716,47.096817600753546,63.010869374967186
76250,El Dovio,-,7,7,-,1,1,8.0,0.0,258.87573964497045,166.1523854735343,0.0,33.5345405767941,22.711787417669772,92.85051067780873
76275,Florida,-,21,21,1,3,4,25.0,0.0,110.07443128210504,74.61360810090602,11.702750146284377,14.103709275539467,13.415615776764152,43.132451130932864
76306,Ginebra,1,9,10,-,5,5,15.0,30.26634382566586,111.56563778356265,87.9430129276229,0.0,58.315838581758804,42.82655246252676,65.08721687060661
76318,Guacarí,2,13,15,2,9,11,26.0,39.72194637537239,116.01963409192325,92.36453201970443,41.49377593360996,71.89646908451829,63.444457261506514,77.43165167669308
76111,Guadalajara de Buga,11,75,86,3,41,44,130.0,63.05893143774364,169.606512890095,139.46549039958484,17.411491584445734,81.91644522586961,65.39736329721615,100.8181782930707
76364,Jamundí,5,61,66,-,39,39,105.0,20.755500207555002,107.13783897709709,81.45533532446375,0.0,61.800779640604695,45.285122095656114,62.818955769472375
76377,La Cumbre,-,4,4,-,-,-,4.0,0.0,64.246707356248,47.79543553590632,0.0,0.0,0.0,24.22920831061845
76400,La Unión,7,9,16,-,6,6,22.0,142.68242967794538,79.26023778071334,98.39493266096797,0.0,44.78614615212361,32.90917068889864,63.78105702606326
76403,La Victoria,-,1,1,-,1,1,2.0,0.0,24.172105390379503,17.806267806267808,0.0,21.317416329140908,15.997440409534473,16.853459172495157
76497,Obando,-,3,3,1,3,4,7.0,0.0,73.42143906020557,50.641458474004054,57.142857142857146,68.68131868131869,65.38084341288003,58.129878757681446
76520,Palmira,21,154,175,14,104,118,293.0,44.0843059870686,126.63119896721567,103.3979521297024,30.23170442030707,74.9673819804364,63.771374219070886,82.70177964068476
76563,Pradera,1,12,13,-,9,9,22.0,13.370771493515177,76.95267410542517,56.34291162831015,0.0,51.13055334621066,35.86800573888092,45.67632097996471
76606,Restrepo,-,5,5,1,2,3,8.0,0.0,95.31071292413267,65.96306068601582,45.12635379061372,36.31082062454612,38.839979285344384,52.27391531625719
76616,Riofrío,1,7,8,-,1,1,9.0,41.511000415110004,132.50047321597577,104.00416016640666,0.0,18.1422351233672,12.868356710848026,58.20345340490202
76622,Roldanillo,3,16,19,1,15,16,35.0,58.673968316057106,129.87012987012986,108.98869959272645,20.366598778004075,103.85653950010386,82.67452074613755,95.14489207850812
76670,San Pedro,-,5,5,1,2,3,8.0,0.0,85.60178051703475,58.865081233812106,41.15226337448559,31.862354628007008,34.45503617778798,46.50892389977327
76736,Sevilla,3,28,31,1,10,11,42.0,53.61930294906167,189.5991332611051,152.236900260276,18.846588767433094,64.5827951433738,52.91005291005291,102.05817315870046
76823,Toro,-,2,2,-,1,1,3.0,0.0,42.122999157540015,28.872527789807997,0.0,18.87504718761797,13.401232913428036,20.849259851275278
76828,Trujillo,-,4,4,-,1,1,5.0,0.0,61.852481830833455,42.00357030347579,0.0,15.306903413439462,10.57194206575748,26.34074386260668
76834,Tuluá,10,62,72,5,37,42,114.0,32.15744284014535,85.40886048049371,69.43841680409686,16.598061346434736,43.52992388145743,36.48271848370873,52.09951922198051
76845,Ulloa,-,1,1,-,-,-,1.0,0.0,51.440329218107,35.816618911174785,0.0,0.0,0.0,18.58390633711206
76863,Versalles,-,-,-,1,-,1,1.0,0.0,0.0,0.0,102.14504596527068,0.0,28.200789622109422,14.388489208633093
76869,Vijes,-,5,5,-,2,2,7.0,0.0,106.42826734780758,76.51109410864575,0.0,43.066322136089575,31.501023783272952,54.33095312014902
76890,Yotoco,-,5,5,-,3,3,8.0,0.0,86.41548565502939,61.6827041697508,0.0,51.37866072957698,37.07823507601038,49.39186269062172
76892,Yumbo,9,47,56,2,27,29,85.0,56.141226373900565,126.34068976640413,105.19987977156597,12.807377049180328,65.50059435724509,51.023101148899485,77.22428658387012
76895,Zarzal,-,17,17,-,11,11,28.0,0.0,122.27576781989498,84.6824408468244,0.0,68.4037062371743,49.2566720401218,66.02683519230317
97,Vaupés,4,30,34,1,10,11,45.0,33.61909564632712,260.8695652173913,145.3115650910334,8.619946556331351,102.95480284155255,51.60927090175471,100.6441223832528
97001,Mitú,4,28,32,1,10,11,43.0,47.33167672464797,323.54980355904786,187.0798012277112,12.119743061447098,134.4628210299852,70.11728709841917,131.12554508584148
97666,Taraira,-,2,2,-,-,-,2.0,0.0,346.6204506065858,160.25641025641025,0.0,0.0,0.0,82.54230293025176
99,Vichada,-,2,2,-,-,-,2.0,0.0,5.896052592789127,3.3563804792911327,0.0,0.0,0.0,1.770569592237823
99773,Cumaribo,-,2,2,-,-,-,2.0,0.0,8.86839304717985,4.780114722753346,0.0,0.0,0.0,2.536043518506778
0,TOTAL,3076,36534,39610,1856,17046,18902,58512.0,42.14729218034821,211.21988415455994,161.04976637009278,26.529593289613818,90.75913257781653,73.32739483074064,116.158793549423
"Tasas calculadas con base en las proyecciones de la población, DANE 2019 - 2023.",,,,,,,,,,,,,,,
FUENTE: Instituto Nacional de Medicina Legal y Ciencias Forenses - INMLCF,,,,,,,,,,,,,,,
Grupo: Centro de Referencia Nacional sobre Violencia - GCRNV,,,,,,,,,,,,,,,
2020: Base: Sistema de Información de Clínica y Odontología Forense - SICLICO ,,,,,,,,,,,,,,,
