 DIVIPOLA,"SUICIDIOS EN COLOMBIA AÑO 2020

CASOS Y TASAS X 100.00 HABITANTES",VIOLENTA - SUICIDIO (CASOS),VIOLENTA - SUICIDIO (CASOS).1,VIOLENTA - SUICIDIO (CASOS).2,VIOLENTA - SUICIDIO (CASOS).3,VIOLENTA - SUICIDIO (CASOS).4,VIOLENTA - SUICIDIO (CASOS).5,VIOLENTA - SUICIDIO (CASOS).6,VIOLENTA - SUICIDIO (TASAS),VIOLENTA - SUICIDIO (TASAS).1,VIOLENTA - SUICIDIO (TASAS).2,VIOLENTA - SUICIDIO (TASAS).3,VIOLENTA - SUICIDIO (TASAS).4,VIOLENTA - SUICIDIO (TASAS).5,VIOLENTA - SUICIDIO (TASAS).6
CÓDIGOS,SEXO,Hombre,Hombre,HOMBRE,Mujer,Mujer,MUJER,TOTAL,Hombre (Tasa x 100.000 Hab.),Hombre (Tasa x 100.000 Hab.),HOMBRE (TASA X 100.000 HAB.),Mujer (Tasa x 100.000 Hab.),Mujer (Tasa x 100.000 Hab.),MUJER (TASA X 100.000 HAB.),TOTAL
N°,DEPARTAMENTO Y MUNICIPIO DEL HECHO DANE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,(TASA X 100.000 HAB.)
17524,Palestina,-,1,1,-,-,-,1,0,17.25625539257981,13.72495196266813,0,0,0,6.907985631389886
17541,Pensilvania,-,2,2,-,-,-,2,0,27.859033291544783,21.755683672359403,0,0,0,10.964912280701755
17614,Riosucio,1,2,3,-,-,-,3,19.470404984423677,10.811979673478215,12.693577050012696,0,0,0,6.263832630392116
17653,Salamina,-,2,2,-,-,-,2,0,27.14809284647753,21.88902265513845,0,0,0,10.97213078779899
17662,Samaná,1,-,1,-,-,-,1,45.703839122486286,0,10.76773985140519,0,0,0,5.476151360823613
17665,San José,-,-,-,1,-,1,1,0,0,0,217.86492374727672,0,45.850527281063734,22.18770800976259
17777,Supía,-,1,1,-,-,-,1,0,9.799118079372857,7.6202087937209475,0,0,0,3.698088088458267
17867,Victoria,-,1,1,-,-,-,1,0,27.389756231169542,21.132713440405748,0,0,0,10.478885046631039
17873,Villamaría,-,3,3,-,1,1,4,0,12.43781094527363,9.924573243350535,0,3.682698681593872,3.0464584920030466,6.343869443166859
17877,Viterbo,1,-,1,-,1,1,2,86.58008658008659,0,17.52541184717841,0,18.953752843062926,15.559358954411078,16.483969339817026
18,Caquetá,6,14,20,4,1,5,25,10.965914283103354,10.614986844998446,10.717883861010481,7.710843373493977,0.7593706336188567,2.7238604729711327,6.7537084613161085
18029,Albania,-,1,1,-,-,-,1,0,69.44444444444444,49.09180166912125,0,0,0,24.88181139586962
18094,Belén de los Andaquíes,-,1,1,-,-,-,1,0,29.59455460195324,20.02002002002002,0,0,0,9.822217856792063
18150,Cartagena del Chairá,-,1,1,1,1,2,3,0,10.744600838078865,7.149495960534782,22.411474675033617,11.22334455667789,14.956625785222855,10.965313059687855
18001,Florencia,3,6,9,1,-,1,10,14.876524843796489,10.370933729733467,11.535503716995642,5.200208008320333,0,1.245655775483003,6.317159299806063
18460,Milán,-,1,1,-,-,-,1,0,34.79471120389701,21.949078138718175,0,0,0,11.483693155718878
18592,Puerto Rico,-,1,1,-,-,-,1,0,12.171372930866601,8.331250520703158,0,0,0,4.222259753420031
18753,San Vicente del Caguán,2,3,5,2,-,2,7,26.70940170940171,17.91365617722577,20.631318341242007,28.477858465043433,0,8.995232526760818,15.063805978179001
18785,Solita,1,-,1,-,-,-,1,110.25358324145535,0,34.51846738004832,0,0,0,17.491691446562882
85,Casanare,5,21,26,2,3,5,31,9.619269320302429,14.311513953726106,13.084130962086215,4.020747054802783,2.047027034403701,2.547173656111179,7.8479025847446895
85010,Aguazul,2,1,3,-,-,-,3,44.923629829290206,7.794839816041781,17.360106475319714,0,0,0,8.6497707810743
85125,Hato Corozal,-,2,2,-,-,-,2,0,51.82689816014512,35.37944454272068,0,0,0,18.587360594795538
85136,La Salina,-,1,1,-,-,-,1,0,222.71714922048997,148.58841010401187,0,0,0,80.38585209003216
85139,Maní,-,1,1,-,1,1,2,0,16.433853738701725,12.11827435773146,0,17.905102954341988,13.33155579256099,12.695994413762458
85225,Nunchía,-,-,-,-,1,1,1,0,0,0,0,37.764350453172206,27.67017155506364,12.732365673542143
85250,Paz de Ariporo,-,4,4,-,-,-,4,0,32.97609233305853,23.59186080802123,0,0,0,11.978558380498907
85263,Pore,-,1,1,-,-,-,1,0,25.497195308516066,18.063583815028903,0,0,0,9.250693802035153
85400,Támara,1,-,1,-,-,-,1,105.3740779768177,0,31.94888178913738,0,0,0,16.869095816464238
85410,Tauramena,-,-,-,1,-,1,1,0,0,0,33.42245989304813,0,8.87784090909091,4.377133852753217
85430,Trinidad,1,-,1,-,-,-,1,56.78591709256104,0,16.466326362588507,0,0,0,8.35421888053467
85440,Villanueva,-,3,3,-,-,-,3,0,24.388261116982356,18.12688821752266,0,0,0,9.119649805447471
85001,Yopal,1,8,9,1,1,2,11,5.09502216334641,13.201537979174574,11.21830827911151,5.211047420531527,1.5837820715869497,2.4292481476982872,6.76689879180098
19,Cauca,6,44,50,5,18,23,73,3.6390764024090685,8.586689460424143,7.38227486276351,3.156306616249929,3.348095956430111,3.3044457726081564,5.315546882395346
19050,Argelia,-,-,-,1,3,4,4,0,0,0,34.867503486750344,34.24657534246575,34.39972480220158,16.338534433461316
19100,Bolívar,1,3,4,-,-,-,4,27.374760470845878,21.50537634408602,22.723399420553314,0,0,0,11.51012891344383
19130,Cajibío,-,1,1,-,3,3,4,0,6.640106241699867,4.962532876780309,0,20.56625762665387,15.518311607697083,10.130942430919637
19137,Caldono,-,1,1,-,1,1,2,0,7.538635506973238,5.280109826284386,0,7.843137254901961,5.481554568875733,5.3789468022161255
19256,El Tambo,-,2,2,-,-,-,2,0,10.002500625156289,7.810669374365383,0,0,0,4.000240014400864
19397,La Vega,-,-,-,-,1,1,1,0,0,0,0,11.27777151234916,8.84251481121231,4.362621062734491
19473,Morales,-,1,1,-,-,-,1,0,7.523888345496952,5.49239303564563,0,0,0,2.773463501220324
19517,Páez,1,2,3,-,-,-,3,14.607069821793747,14.345144168698896,14.431402732345585,0,0,0,7.3525807558453025
19532,Patía,1,4,5,-,-,-,5,24.600246002460022,30.938200943615126,29.4221489937625,0,0,0,14.293065004859644
19533,Piamonte,-,-,-,1,-,1,1,0,0,0,76.62835249042146,0,25.025025025025023,12.022120702091849
19548,Piendamó,-,1,1,-,1,1,2,0,6.8143100511073245,5.2356020942408374,0,6.539794650447976,5.100219309430305,5.167024052496965
19001,Popayán,2,12,14,1,5,6,20,6.895838361548805,10.263866911859042,9.59442974821475,3.597510522718279,3.8043354206453674,3.768228806853152,6.554282568230081
19573,Puerto Tejada,-,1,1,-,-,-,1,0,7.49288176232579,5.637932006540001,0,0,0,2.5877238381119967
19693,San Sebastián,-,1,1,-,-,-,1,0,24.00384061449832,19.18281220026856,0,0,0,9.571209800918837
19698,Santander de Quilichao,1,7,8,1,2,3,11,8.29875518672199,18.19978160262077,15.837820715869496,8.823788934968675,4.720543806646526,5.586488147334314,10.555305000335851
19780,Suárez,-,1,1,-,-,-,1,0,9.067005168192946,6.685385746757588,0,0,0,3.3763252076440007
19807,Timbío,-,1,1,1,1,2,3,0,7.5746099075897595,5.978358342799067,29.3513354857646,7.265857734505559,11.648223645894001,8.850340738118419
19809,Timbiquí,-,-,-,-,1,1,1,0,0,0,0,13.157894736842104,8.720676724513822,4.319281271596406
19821,Toribío,-,3,3,-,-,-,3,0,24.91073652744333,17.889087656529515,0,0,0,8.99658129910634
19824,Totoró,-,1,1,-,-,-,1,0,12.236906510034265,8.729812309035356,0,0,0,4.342916702857639
19845,Villa Rica,-,2,2,-,-,-,2,0,29.291154071470416,22.163120567375888,0,0,0,10.180189351521939
20,Cesar,6,51,57,6,6,12,69,3.60161352285824,12.522712763345282,9.93287467848853,3.7514771441254995,1.3891171928719768,2.0274859512119296,5.919098787185237
20011,Aguachica,2,6,8,1,-,1,9,13.94214011850819,15.868398085213299,15.33859958585781,7.1890726096333575,0,1.7979144192736427,8.350653206650831
20013,Agustín Codazzi,-,2,2,-,-,-,2,0,9.635303752950813,6.868603612885501,0,0,0,3.4444157409799363
20032,Astrea,1,-,1,-,-,-,1,33.32222592469177,0,10.440593025683858,0,0,0,5.339313364301351
20045,Becerril,-,1,1,-,-,-,1,0,14.369880729989942,9.64785335262904,0,0,0,4.886630179827991
20060,Bosconia,-,3,3,-,1,1,4,0,22.293230289068887,15.351550506601168,0,7.34322220590395,5.163688939378292,10.280662074637608
20175,Chimichagua,1,-,1,1,-,1,2,18.946570670708603,0,6.18773590743147,19.79414093428345,0,6.200396825396825,6.1940598965592
20178,Chiriguaná,-,3,3,-,-,-,3,0,32.96341061421822,23.013194231359314,0,0,0,11.35890348718337
20228,Curumaní,-,1,1,-,-,-,1,0,8.137358613394092,5.656108597285068,0,0,0,2.7976723366159355
20238,El Copey,1,3,4,-,-,-,4,23.474178403755868,30.168946098149636,28.161081385525204,0,0,0,14.1013889868152
20250,El Paso,-,2,2,-,1,1,3,0,16.909029421711192,11.29177958446251,0,8.035355564483728,5.510552708436657,8.366100560528738
20310,González,-,1,1,-,-,-,1,0,60.64281382656156,45.20795660036166,0,0,0,23.70229912301493
20383,La Gloria,-,1,1,-,-,-,1,0,16.178611875101115,11.621150493898897,0,0,0,6.008893161879582
20400,La Jagua de Ibirico,-,-,-,1,-,1,1,0,0,0,14.721036360959813,0,4.388659703326604,2.208968411751712
20443,Manaure Balcón del Cesar,-,1,1,-,-,-,1,0,27.59381898454746,19.968051118210862,0,0,0,10.133765707336845
20517,Pailitas,-,1,1,-,-,-,1,0,16.10305958132045,11.424654404204272,0,0,0,5.583472920156337
20550,Pelaya,-,5,5,-,-,-,5,0,71.97351374694112,49.89024146876871,0,0,0,24.922739507526668
20570,Pueblo Bello,1,-,1,2,-,2,3,20.764119601328904,0,7.908264136022143,41.74493842621582,0,16.26412946247052,12.027904738994467
20614,Río de Oro,-,1,1,-,-,-,1,0,15.90077913817777,12.061271257990592,0,0,0,6.1135905117075255
20710,San Alberto,-,3,3,-,-,-,3,0,32.2026620867325,23.547880690737834,0,0,0,11.7000117000117
20750,San Diego,-,1,1,-,-,-,1,0,15.276504735716468,10.893246187363834,0,0,0,5.449591280653951
20001,Valledupar,-,16,16,1,4,5,21,0,9.499213346394752,6.854391308631821,1.6090363481311043,2.1422450728363325,2.0090891191751483,4.354172541343905
27,Chocó,-,3,3,3,1,4,7,0,1.8790870142560068,1.2576823429783595,3.9505912718270166,0.5848363627856925,1.6199185180985396,1.4419313640670706
27245,El Carmen de Atrato,-,2,2,-,-,-,2,0,75.98784194528875,54.4069640914037,0,0,0,26.80246582685607
27001,Quibdó,-,-,-,1,1,2,2,0,0,0,5.700279313686371,2.1670350626273134,3.1402596994771472,1.7105128117409598
27600,Río Quito,-,-,-,1,-,1,1,0,0,0,87.87346221441125,0,25.09410288582183,13.266118333775536
27615,Riosucio,-,1,1,-,-,-,1,0,4.95589255624938,3.6464410735122517,0,0,0,1.9720365221163896
27660,San José del Palmar,-,-,-,1,-,1,1,0,0,0,150.15015015015015,0,46.04051565377532,22.42152466367713
23,Córdoba,6,29,35,3,4,7,42,2.796029637914162,4.749395680342742,4.241426864470657,1.458314091689068,0.6316211662569023,0.8343186238986994,2.5237320950221185
23090,Canalete,-,2,2,-,-,-,2,0,38.85758694385079,27.89400278940028,0,0,0,14.3000143000143
23162,Cereté,-,1,1,-,-,-,1,0,2.6641800985746635,2.0544005259265345,0,0,0,1.0009308657051057
23417,Lorica,-,4,4,-,1,1,5,0,10.252466999871844,7.732755954222085,0,2.404539771087814,1.8522634659553976,4.729653032653524
23464,Momil,-,1,1,-,-,-,1,0,14.285714285714286,10.842459069717012,0,0,0,5.394616173059287
23466,Montelíbano,2,4,6,-,1,1,7,17.975912277548083,15.038159329298093,15.904572564612327,0,3.464643314970724,2.5162296814453224,9.036105696619206
23001,Montería,2,9,11,1,1,2,13,3.6670333700036672,5.31475138774064,4.913346435590495,1.8929713972021882,0.5355497954199782,0.8348952832590972,2.805164091310249
23570,Pueblo Nuevo,1,-,1,-,-,-,1,22.598870056497177,0,5.9442430006538665,0,0,0,3.011503945070168
23580,Puerto Libertador,-,1,1,-,-,-,1,0,7.272198385571959,5.020080321285141,0,0,0,2.5932937423822
23660,Sahagún,-,5,5,-,1,1,6,0,13.06301598913157,9.953814301640389,0,2.51806713166973,1.9517907680296671,5.91325258458415
23675,San Bernardo del Viento,1,1,2,-,-,-,2,21.436227224008572,8.171937566396993,11.832919181161992,0,0,0,5.936655881741815
23815,Tuchín,-,1,1,2,-,2,3,0,6.011783094865938,4.06421459053038,26.535756932466498,0,8.62961684501208,6.278646323852578
25,Cundinamarca,14,100,114,5,25,30,144,4.243594445741098,8.71150711686574,7.714086192056386,1.5885421630860925,2.072727875702655,1.9725240549308498,4.802064887901798
25001,Agua de Dios,-,2,2,-,1,1,3,0,43.78283712784589,35.618878005342836,0,19.573302016050107,16.469038208168644,25.66954736031488
25019,Albán,-,1,1,-,-,-,1,0,38.52080123266564,30.469226081657528,0,0,0,15.698587127158556
25086,Beltrán,-,1,1,-,-,-,1,0,142.2475106685633,111.35857461024499,0,0,0,57.67012687427913
25099,Bojacá,-,1,1,-,-,-,1,0,25.477707006369425,19.42124684404739,0,0,0,9.748488984207448
25123,Cachipay,-,2,2,-,-,-,2,0,49.04364884747425,39.28501276762915,0,0,0,20.128824476650564
25126,Cajicá,-,1,1,-,-,-,1,0,3.15357931251971,2.437419260486996,0,0,0,1.1646324420013043
25148,Caparrapí,-,-,-,-,1,1,1,0,0,0,0,21.968365553602812,17.479461632581717,8.196049504139005
25151,Cáqueza,-,1,1,-,-,-,1,0,15.537600994406462,11.99472232217824,0,0,0,6.062810719049351
25154,Carmen de Carupa,-,1,1,-,-,-,1,0,34.542314335060446,26.31578947368421,0,0,0,13.681762210972773
25168,Chaguaní,-,2,2,-,-,-,2,0,107.64262648008611,87.91208791208791,0,0,0,48.887802493277924
25175,Chía,-,3,3,-,-,-,3,0,5.605485902202956,4.442404229168826,0,0,0,2.1351097446408747
25178,Chipaque,-,1,1,-,-,-,1,0,27.870680044593087,21.45002145002145,0,0,0,10.849517196484756
25181,Choachí,-,1,1,-,-,-,1,0,23.88344877000239,18.804061677322302,0,0,0,9.28332714444857
25183,Chocontá,-,1,1,-,-,-,1,0,13.264358668258389,9.833808634083981,0,0,0,4.923198109491926
25214,Cota,1,-,1,-,-,-,1,24.72799208704253,0,5.943183168905266,0,0,0,2.90596303615018
25245,El Colegio,1,1,2,-,-,-,2,41.00041000410004,10.369141435089174,16.552180749813786,0,0,0,8.147967082212988
25260,El Rosal,-,1,1,-,-,-,1,0,11.810558639423645,8.841732979664014,0,0,0,4.4292864419542015
25269,Facatativá,2,4,6,-,7,7,13,12.549413314927527,7.341200653366858,8.519822787686016,0,11.951919136729956,9.449371616787483,8.996353016892382
25286,Funza,-,3,3,-,-,-,3,0,8.083420903726457,6.328713372571356,0,0,0,3.076891519061343
25290,Fusagasugá,-,5,5,-,1,1,6,0,9.07292819684625,7.209597416080286,0,1.6097875080489377,1.3255391630545725,4.143846732922172
25295,Gachancipá,-,1,1,-,-,-,1,0,15.05797319680771,11.406410402646287,0,0,0,5.684078895015063
25307,Girardot,-,3,3,-,-,-,3,0,7.518796992481203,6.045583701106342,0,0,0,2.9254878250948346
25312,Granada,-,-,-,-,1,1,1,0,0,0,0,36.114120621162876,27.495188342040144,13.825521913452231
25317,Guachetá,-,2,2,-,-,-,2,0,42.034468263976464,30.88803088803089,0,0,0,15.73440327275588
25320,Guaduas,-,2,2,-,-,-,2,0,13.880213755291832,11.584129742253113,0,0,0,6.413545407901488
25326,Guatavita,-,1,1,-,-,-,1,0,40.71661237785016,31.54574132492114,0,0,0,15.961691939345569
25372,Junín,-,1,1,1,-,1,2,0,44.96402877697842,35.816618911174785,185.1851851851852,0,33.93281303020021,34.84927687750479
25377,La Calera,-,1,1,-,-,-,1,0,8.315316813570597,6.627344423089668,0,0,0,3.2552083333333335
25430,Madrid,1,2,3,-,1,1,4,7.657554177195804,4.533502584096473,5.24704853519895,0,2.1447721179624666,1.6827084875816112,3.430443470579659
25473,Mosquera,1,4,5,-,-,-,5,6.477103439341926,7.648914810211302,7.38181710809933,0,0,0,3.5953892727965653
25486,Nemocón,-,1,1,-,-,-,1,0,21.294718909710394,15.642108556233381,0,0,0,7.697044334975369
25489,Nimaima,-,1,1,-,-,-,1,0,64.43298969072166,52.91005291005291,0,0,0,28.27254735651682
25513,Pacho,1,-,1,-,1,1,2,37.48125937031484,0,8.476012883539582,0,10.312467773538208,8.201427048306405,8.336459505647952
25524,Pandi,1,1,2,-,-,-,2,169.7792869269949,49.04364884747425,76.10350076103501,0,0,0,40.70832485243232
25530,Paratebueno,-,1,1,-,-,-,1,0,31.969309462915604,23.512814483893724,0,0,0,12.086052695189752
25572,Puerto Salgar,-,1,1,-,-,-,1,0,16.3265306122449,12.80901754835404,0,0,0,6.492663290481755
25645,San Antonio del Tequendama,-,3,3,-,-,-,3,0,62.331186370247245,50.02501250625312,0,0,0,25.06265664160401
25649,San Bernardo,-,2,2,-,-,-,2,0,61.766522544780734,47.3260766682442,0,0,0,24.405125076266017
25658,San Francisco,1,-,1,-,-,-,1,87.48906386701663,0,18.615040953090098,0,0,0,9.128251939753536
25718,Sasaima,-,2,2,-,-,-,2,0,46.18937644341801,35.39823008849557,0,0,0,18.496254508462037
25740,Sibaté,-,-,-,-,1,1,1,0,0,0,0,7.365397363187744,5.818012566907145,2.947157466623442
25743,Silvania,-,1,1,-,-,-,1,0,11.909015124449208,9.215740484747949,0,0,0,4.623849817357932
25745,Simijaca,1,1,2,-,1,1,3,59.55926146515784,21.992522542335607,32.123353678124,0,19.53125,14.887598630340925,23.178552113111333
25754,Soacha,3,16,19,3,4,7,26,3.766998581097201,6.261299689283003,5.668646715019229,3.8923126824521566,1.4204646339817755,1.951638400437167,3.7472076097139153
25758,Sopó,-,3,3,-,-,-,3,0,28.92960462873674,22.651766837813348,0,0,0,11.052980620440646
25785,Tabio,-,1,1,-,-,-,1,0,11.868027533823879,9.239582370876835,0,0,0,4.492564805247316
25797,Tena,-,2,2,-,-,-,2,0,50.53057099545225,39.816842524387816,0,0,0,20.548648926333094
25799,Tenjo,-,2,2,-,-,-,2,0,23.507287259050305,18.331805682859763,0,0,0,8.985129610494631
25841,Ubaque,-,-,-,-,1,1,1,0,0,0,0,40.14452027298274,31.826861871419474,15.29051987767584
25506,Venecia,-,1,1,-,-,-,1,0,60.24096385542169,46.728971962616825,0,0,0,24.479804161566708
25843,Villa de San Diego de Ubaté,1,4,5,-,1,1,6,19.45903872348706,25.534631343759976,24.03383964622188,0,5.865446653762684,4.512024545413527,13.964205087625388
25875,Villeta,-,2,2,-,-,-,2,0,18.646280067126607,14.754703061600885,0,0,0,7.369196757553427
25878,Viotá,-,2,2,1,1,2,4,0,37.85727806170736,29.89983555090447,74.34944237918215,20.449897750511248,32.076984763432236,30.950170225936244
25899,Zipaquirá,-,4,4,-,3,3,7,0,7.890013215772137,6.143826989831966,0,5.379911410792102,4.300951944030279,5.190644974714144
94,Guainía,-,1,1,-,-,-,1,0,7.076640011322623,4.3725404459991255,0,0,0,2.278579078086905
94001,Inírida,-,1,1,-,-,-,1,0,9.776126698602013,6.503642039542144,0,0,0,3.351880404907153
95,Guaviare,-,1,1,-,2,2,3,0,3.4350096180269305,2.4367659242653152,0,8.020854220974535,5.520896593606802,3.8827914682128806
95200,Miraflores,-,-,-,-,2,2,2,0,0,0,0,143.16392269148173,83.92782207301721,31.857279388340235
95001,San José del Guaviare,-,1,1,-,-,-,1,0,5.541701302299806,3.9312812045445606,0,0,0,2.007790226077179
41,Huila,6,62,68,4,11,15,83,4.458513531588568,16.665098713830687,13.42258033315634,3.1407281778280294,2.8578554652588695,2.928183374555648,8.14626371124145
41006,Acevedo,-,1,1,-,1,1,2,0,12.433171702101205,8.581481163648846,0,13.533631073216943,9.189487226612755,8.875083203905037
41013,Agrado,-,1,1,-,-,-,1,0,34.66204506065858,24.900398406374503,0,0,0,12.399256044637323
41020,Algeciras,-,1,1,-,-,-,1,0,13.031013812874642,9.379103357719002,0,0,0,4.8501309535357455
41132,Campoalegre,-,2,2,-,1,1,3,0,18.908953389429893,14.085498978801324,0,9.030976248532466,6.915629322268326,10.467915837956664
41206,Colombia,-,2,2,-,-,-,2,0,77.39938080495357,57.6036866359447,0,0,0,31.377470975839344
41298,Garzón,-,4,4,-,-,-,4,0,16.573441060700226,11.940654944923729,0,0,0,5.951583865256142
41319,Guadalupe,-,-,-,-,1,1,1,0,0,0,0,17.28907330567082,12.376237623762377,6.065384848668648
41357,Íquira,-,-,-,-,1,1,1,0,0,0,0,34.24657534246575,24.47381302006853,12.006243246488173
41359,Isnos,-,3,3,1,1,2,5,0,34.41550992313869,25.320729237002027,33.079722130334105,11.710973181871415,17.298045320878742,21.358393848782573
41378,La Argentina,-,1,1,-,-,-,1,0,23.815194093831863,16.72240802675585,0,0,0,8.463817181548878
41396,La Plata,2,4,6,-,-,-,6,23.837902264600714,20.22346933616462,21.300010650005323,0,0,0,10.78477190207427
41001,Neiva,3,21,24,2,4,6,30,7.641754546843955,17.585583171434315,15.125351349307383,5.315755900489049,2.9234209872392674,3.4393809114359417,9.00565555168646
41524,Palermo,-,2,2,-,1,1,3,0,21.422450728363327,16.113438607798905,0,10.946907498631637,8.313242996092775,12.274456855284154
41530,Palestina,-,2,2,-,-,-,2,0,52.700922266139656,38.05899143672693,0,0,0,19.67729240456513
41548,Pital,-,1,1,-,-,-,1,0,23.030861354214647,16.053941242575053,0,0,0,8.117542008279893
41551,Pitalito,-,7,7,-,1,1,8,0,16.638539611608945,12.107165712506703,0,2.2838350157584615,1.6965830816735095,6.851720210005225
41615,Rivera,-,1,1,-,-,-,1,0,10.403662089055349,8.0638658172728,0,0,0,4.324511330219686
41660,Saladoblanco,-,-,-,1,-,1,1,0,0,0,72.83321194464676,0,21.992522542335607,10.700909577314071
41676,Santa María,-,1,1,-,-,-,1,0,28.27254735651682,20.48760499897562,0,0,0,10.748065348237317
41770,Suaza,1,1,2,-,-,-,2,33.60215053763441,13.39046598821639,19.149751053236308,0,0,0,9.880446596186147
41791,Tarqui,-,1,1,-,-,-,1,0,17.17032967032967,12.190661952944046,0,0,0,6.226262374696469
41799,Tello,-,3,3,-,-,-,3,0,73.20644216691069,53.19148936170213,0,0,0,27.99813345776948
41807,Timaná,-,3,3,-,-,-,3,0,39.65107057890563,29.097963142580017,0,0,0,14.880214275085562
44,La Guajira,-,13,13,1,1,2,15,0,4.681395055726607,3.131662310444094,0.7447458182522305,0.32901988267150983,0.4564053061680895,1.7578358462573331
44035,Albania,-,1,1,-,-,-,1,0,10.369141435089174,7.011147724882563,0,0,0,3.5096339451795173
44078,Barrancas,-,1,1,-,-,-,1,0,8.594018563080096,5.901097604154373,0,0,0,2.919878533053025
44090,Dibulla,-,2,2,-,-,-,2,0,16.047500601781273,10.482729702814613,0,0,0,5.38184166621818
44279,Fonseca,-,1,1,-,-,-,1,0,7.519927808693036,5.205622071837585,0,0,0,2.5392311208166167
44430,Maicao,-,4,4,-,1,1,5,0,7.731560228854182,5.1097314836105365,0,1.70180902299144,1.184286881654212,3.072744144886032
44001,Riohacha,-,3,3,1,-,1,4,0,5.132065143013548,3.487885411337953,3.6743092298647855,0,1.087429317094389,2.247544557570854
44650,San Juan del Cesar,-,1,1,-,-,-,1,0,6.224712107065049,4.53473607836024,0,0,0,2.220988339811216
47,Magdalena,4,37,41,3,10,13,54,2.1973916960567808,7.986961824481117,6.353742276716323,1.7422816921039794,2.101378924850487,2.00596852789685,4.175187786802541
47053,Aracataca,-,4,4,-,-,-,4,0,31.193948374015438,21.3321956162338,0,0,0,10.757604281526504
47058,Ariguaní,-,1,1,-,1,1,2,0,9.67866821525358,6.81663258350375,0,10.146103896103897,7.18803910293272,6.997410957945561
47170,Chivolo,-,-,-,-,1,1,1,0,0,0,0,14.594279042615295,10.244851961889152,4.76258513120922
47189,Ciénaga,1,5,6,1,-,1,7,6.272345229881452,12.504376531786125,10.72788714262726,6.610696106299993,0,1.7560804284836244,6.201605329836809
47245,El Banco,-,2,2,-,-,-,2,0,9.097111667045713,6.352231221216452,0,0,0,3.198260146480315
47268,El Retén,-,1,1,-,1,1,2,0,15.472690700912887,10.402579839800271,0,15.647003598810826,10.818998160770313,10.606703436571912
47288,Fundación,-,-,-,-,1,1,1,0,0,0,0,4.350095702105446,3.0939636768664336,1.5751504268657655
47318,Guamal,-,-,-,-,1,1,1,0,0,0,0,11.331444759206798,8.197393228953194,3.971721344030503
47460,Nueva Granada,-,2,2,-,-,-,2,0,29.59455460195324,20.27163997567403,0,0,0,10.599395834437438
47551,Pivijay,-,1,1,-,-,-,1,0,7.583801001061732,5.554938340184425,0,0,0,2.827334671605078
47555,Plato,-,1,1,-,-,-,1,0,4.776005349125991,3.3913249906738563,0,0,0,1.7342443897193993
47570,Puebloviejo,-,1,1,-,-,-,1,0,9.626492106276473,6.832467887400929,0,0,0,3.480924533556112
47692,San Sebastián de Buenavista,-,1,1,-,-,-,1,0,15.188335358444712,10.551862403714257,0,0,0,5.389673385792821
47001,Santa Marta,3,16,19,1,4,5,24,4.866574742477087,9.04972256944248,7.968261157662532,1.6931933626820184,2.031560289091029,1.9534836473883879,4.854378750766081
47745,Sitionuevo,-,1,1,-,1,1,2,0,10.338054378166028,7.370826269624825,0,11.148272017837236,7.874015748031495,7.614116572124719
47980,Zona Bananera,-,1,1,1,-,1,2,0,4.366049598323436,3.0046271257736916,9.966115208291809,0,3.0772071268117056,3.0404840450599737
50,Meta,2,56,58,7,4,11,69,1.647270061690264,15.150654318883396,11.811809365542915,6.0980390448728565,1.0816101930944597,2.2698664905800543,7.072251763963084
50006,Acacías,-,7,7,-,-,-,7,0,20.383797792725897,15.90005678591709,0,0,0,8.270712226475732
50110,Barranca de Upía,-,1,1,-,-,-,1,0,48.16955684007707,33.72681281618887,0,0,0,16.91474966170501
50150,Castilla la Nueva,-,3,3,-,-,-,3,0,54.239739649249685,40.38772213247173,0,0,0,20.79434393844874
50226,Cumaral,-,-,-,-,1,1,1,0,0,0,0,12.306177701206005,9.287638153617534,4.695497018359394
50313,Granada,-,1,1,1,1,2,3,0,4.401989699344104,3.219886016035032,12.190661952944046,3.9575747981636855,5.975321920468465,4.6491445574014385
50318,Guamal,-,1,1,-,-,-,1,0,20.080321285140563,15.216068167985393,0,0,0,7.552299675251113
50400,Lejanías,-,1,1,-,-,-,1,0,26.123301985370954,19.04036557501904,0,0,0,9.816432708353785
50325,Mapiripán,-,1,1,-,-,-,1,0,44.4247001332741,30.012004801920767,0,0,0,16.50437365901964
50330,Mesetas,-,-,-,1,-,1,1,0,0,0,81.83306055646482,0,22.386389075442132,10.557432432432433
50450,Puerto Concordia,-,1,1,-,-,-,1,0,35.0140056022409,24.390243902439025,0,0,0,13.034410844629823
50577,Puerto Lleras,1,-,1,-,-,-,1,70.52186177715092,0,19.638648860958366,0,0,0,10.584250635055037
50573,Puerto López,-,4,4,-,-,-,4,0,39.96403237086622,28.789405498776453,0,0,0,14.590552617180377
50606,Restrepo,-,1,1,1,-,1,2,0,15.213753232922562,11.586142973004288,52.24660397074191,0,11.675423234092236,11.630611770179112
