Departamento,Municipio,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Campesinos (as) y/o trabajadores (as) del campo,Comunidad LGBT,Concejales,Discapacitados,Ex convictos (as),Funcionarios judiciales,Grupos étnicos,Herido y/o enfermo bajo protección sanitaria o médica,Lider,Maestro/Educador,Miembros de Organizaciones No Gubernamentales (ONG) ,Pandillas,Persona adicta a una droga natural o sintética,Persona en condición de desplazamiento,Persona habitante de la calle,Personas bajo custodia,Personas desmovilizadas o reinsertadas,Personas en situación de prostitución,Personas que ejercen actividades de periodismo,Personas que ejercen actividades políticas,Personas que ejercen actividades relacionadas con la salud en zonas de conflicto,Presunto colaborador de grupo ilegal,Recicladores,Religiosos,Otro,Ninguno,Sin información ,TOTAL
Caquetá , Cartagena del Chairá,18150.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Cartagena del Chairá,18150.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Cartagena del Chairá,18150.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Cartagena del Chairá,18150.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Cartagena del Chairá,18150.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Cartagena del Chairá,18150.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18
Caquetá , Curillo,18205.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Curillo,18205.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
Caquetá , Curillo,18205.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
Caquetá , Curillo,18205.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Curillo,18205.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Caquetá , Curillo,18205.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Caquetá , Curillo,18205.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Curillo,18205.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Curillo,18205.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Curillo,18205.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
Caquetá , El Doncello,18247.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Doncello,18247.0,Hombre,Mayores de Edad (>18 años),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9
Caquetá , El Doncello,18247.0,HOMBRE,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9
Caquetá , El Doncello,18247.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Doncello,18247.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Doncello,18247.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Doncello,18247.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Doncello,18247.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Doncello,18247.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Doncello,18247.0,TOTAL,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9
Caquetá , El Paujíl,18256.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Paujíl,18256.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3
Caquetá , El Paujíl,18256.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3
Caquetá , El Paujíl,18256.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Paujíl,18256.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Paujíl,18256.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Paujíl,18256.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Paujíl,18256.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Paujíl,18256.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , El Paujíl,18256.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3
Caquetá , Florencia,18001.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Florencia,18001.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,0,0,27,3,38
Caquetá , Florencia,18001.0,HOMBRE,TOTAL,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,0,0,27,3,38
Caquetá , Florencia,18001.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Florencia,18001.0,Mujer,Mayores de Edad (>18 años),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
Caquetá , Florencia,18001.0,MUJER,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
Caquetá , Florencia,18001.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Florencia,18001.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Florencia,18001.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Florencia,18001.0,TOTAL,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,0,0,29,4,42
Caquetá , Milán,18460.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Milán,18460.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Caquetá , Milán,18460.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Caquetá , Milán,18460.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Milán,18460.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Milán,18460.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Milán,18460.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Milán,18460.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Milán,18460.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Milán,18460.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Caquetá , Morelia,18479.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Morelia,18479.0,Hombre,Mayores de Edad (>18 años),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Caquetá , Morelia,18479.0,HOMBRE,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Caquetá , Morelia,18479.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Morelia,18479.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Morelia,18479.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Morelia,18479.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Morelia,18479.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Morelia,18479.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Morelia,18479.0,TOTAL,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Caquetá , Puerto Rico,18592.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Puerto Rico,18592.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
Caquetá , Puerto Rico,18592.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
Caquetá , Puerto Rico,18592.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Puerto Rico,18592.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Puerto Rico,18592.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Puerto Rico,18592.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Puerto Rico,18592.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Puerto Rico,18592.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Puerto Rico,18592.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
Caquetá , San José del Fragua,18610.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San José del Fragua,18610.0,Hombre,Mayores de Edad (>18 años),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
Caquetá , San José del Fragua,18610.0,HOMBRE,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
Caquetá , San José del Fragua,18610.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San José del Fragua,18610.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San José del Fragua,18610.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San José del Fragua,18610.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San José del Fragua,18610.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San José del Fragua,18610.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San José del Fragua,18610.0,TOTAL,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
Caquetá , San Vicente del Caguán,18753.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Caquetá , San Vicente del Caguán,18753.0,Hombre,Mayores de Edad (>18 años),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2,21
Caquetá , San Vicente del Caguán,18753.0,HOMBRE,TOTAL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2,22
Caquetá , San Vicente del Caguán,18753.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San Vicente del Caguán,18753.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Caquetá , San Vicente del Caguán,18753.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Caquetá , San Vicente del Caguán,18753.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San Vicente del Caguán,18753.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San Vicente del Caguán,18753.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , San Vicente del Caguán,18753.0,TOTAL,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2,26
Caquetá , Solano,18756.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solano,18756.0,Hombre,Mayores de Edad (>18 años),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Caquetá , Solano,18756.0,HOMBRE,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Caquetá , Solano,18756.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solano,18756.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solano,18756.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solano,18756.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solano,18756.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solano,18756.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solano,18756.0,TOTAL,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Caquetá , Solita,18785.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solita,18785.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Caquetá , Solita,18785.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Caquetá , Solita,18785.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solita,18785.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solita,18785.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solita,18785.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solita,18785.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solita,18785.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caquetá , Solita,18785.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Casanare , Aguazul,85010.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Aguazul,85010.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Casanare , Aguazul,85010.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Casanare , Aguazul,85010.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Aguazul,85010.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Aguazul,85010.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Aguazul,85010.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Aguazul,85010.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Aguazul,85010.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Aguazul,85010.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Casanare , Hato Corozal,85125.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Hato Corozal,85125.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Casanare , Hato Corozal,85125.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Casanare , Hato Corozal,85125.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Hato Corozal,85125.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Hato Corozal,85125.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Hato Corozal,85125.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Hato Corozal,85125.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Hato Corozal,85125.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Hato Corozal,85125.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Casanare , Maní,85139.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Maní,85139.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5
Casanare , Maní,85139.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5
Casanare , Maní,85139.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Maní,85139.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3
Casanare , Maní,85139.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3
Casanare , Maní,85139.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Maní,85139.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Maní,85139.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Maní,85139.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,8
Casanare , Monterrey,85162.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Monterrey,85162.0,Hombre,Mayores de Edad (>18 años),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
Casanare , Monterrey,85162.0,HOMBRE,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
Casanare , Monterrey,85162.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Monterrey,85162.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casanare , Monterrey,85162.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
